deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
train_sylhet_2533.wav,2.542925,3.5225158,3.3260849,2.4485157,3.5067663,NISQAv2
train_sylhet_2534.wav,2.3766067,3.5531492,2.551071,2.5745227,3.3112147,NISQAv2
train_sylhet_2535.wav,2.9268255,3.7328749,3.2781413,2.8514361,3.7295218,NISQAv2
train_sylhet_2536.wav,2.9158669,3.7095273,3.5692341,2.785612,3.542515,NISQAv2
train_sylhet_2537.wav,2.765023,3.493964,3.2537384,2.7282906,3.5935655,NISQAv2
train_sylhet_2538.wav,2.6363814,3.2674417,3.4487135,2.7543046,3.5976884,NISQAv2
train_sylhet_2539.wav,2.7917383,3.5481057,3.2350388,2.7084746,3.3695343,NISQAv2
train_sylhet_2540.wav,1.6602231,3.4225996,2.0242949,2.1099615,3.0397956,NISQAv2
train_sylhet_2541.wav,2.4922562,3.6058457,3.0000567,2.7272403,3.5133176,NISQAv2
train_sylhet_2542.wav,2.1660237,3.7530801,2.735805,2.255493,3.4385903,NISQAv2
train_sylhet_2543.wav,2.7149732,3.3662431,3.0191169,2.843342,3.5935612,NISQAv2
train_sylhet_2544.wav,2.182892,3.076258,2.4415674,2.6471694,3.357471,NISQAv2
train_sylhet_2545.wav,1.6501842,2.844488,2.481226,2.1031563,2.9898021,NISQAv2
train_sylhet_2546.wav,3.0548341,3.4208057,3.763963,2.9979022,3.7563646,NISQAv2
train_sylhet_2547.wav,2.5618389,3.6880062,2.9388022,2.515524,3.519407,NISQAv2
train_sylhet_2548.wav,3.3292186,3.9227784,4.012058,3.1456258,3.762863,NISQAv2
train_sylhet_2549.wav,2.3255448,3.2900693,3.5838308,2.3502417,3.4325547,NISQAv2
train_sylhet_2550.wav,2.920403,3.5103104,3.9900806,2.936165,3.584173,NISQAv2
train_sylhet_2551.wav,2.8508434,3.7255816,3.697111,2.9976482,3.7056866,NISQAv2
train_sylhet_2552.wav,2.750641,3.9417675,3.5342402,2.7338064,3.6003265,NISQAv2
train_sylhet_2553.wav,2.8155372,3.779824,3.313896,2.6989677,3.586853,NISQAv2
train_sylhet_2554.wav,2.2270808,3.7421525,3.0074341,2.2081044,3.209753,NISQAv2
train_sylhet_2555.wav,2.693395,3.4402363,3.138505,2.6729958,3.3967156,NISQAv2
train_sylhet_2556.wav,2.5617158,3.6473937,3.0567727,2.6715863,3.3767023,NISQAv2
train_sylhet_2557.wav,2.7491763,3.6684155,3.395026,2.8322587,3.6696205,NISQAv2
train_sylhet_2558.wav,2.535862,3.9234254,3.4560916,2.6596177,3.649647,NISQAv2
train_sylhet_2559.wav,2.8625498,3.8067687,3.4745512,2.7498612,3.5161424,NISQAv2
train_sylhet_2560.wav,3.3241558,3.841182,3.82048,3.1842446,3.8239264,NISQAv2
train_sylhet_2561.wav,2.549204,3.4171994,3.6357214,2.754146,3.4367208,NISQAv2
train_sylhet_2562.wav,3.1226537,3.5550592,3.5209846,3.1902916,3.7337575,NISQAv2
train_sylhet_2563.wav,2.7376084,3.8734827,3.0519786,2.8259544,3.6789522,NISQAv2
train_sylhet_2564.wav,3.095229,3.7766201,3.6622198,3.0241385,3.8567557,NISQAv2
train_sylhet_2565.wav,2.923606,3.1076002,3.910291,2.3600714,3.254987,NISQAv2
train_sylhet_2566.wav,2.8662214,2.9453146,3.9213302,2.6678329,3.3395944,NISQAv2
train_sylhet_2567.wav,3.018776,3.1444466,4.0591717,2.207762,3.4822063,NISQAv2
train_sylhet_2568.wav,2.9528034,2.8073206,4.244054,2.6714473,3.461794,NISQAv2
train_sylhet_2569.wav,2.78839,2.1110368,4.181472,2.6323342,3.409363,NISQAv2
train_sylhet_2570.wav,2.9669888,2.7579646,4.238638,2.831063,3.5037365,NISQAv2
train_sylhet_2571.wav,2.7630918,2.5138109,4.152402,2.5487194,3.4483798,NISQAv2
train_sylhet_2572.wav,3.067638,3.1546705,4.237605,2.814986,3.590952,NISQAv2
train_sylhet_2573.wav,3.1858084,3.6332846,4.1614122,2.5101109,3.5919728,NISQAv2
train_sylhet_2574.wav,3.1535652,3.1668775,4.1397815,2.4708798,3.4244034,NISQAv2
train_sylhet_2575.wav,2.6710577,3.2130833,2.6665826,2.1300104,3.3125975,NISQAv2
train_sylhet_2576.wav,3.1590326,3.2787473,4.1232853,2.6628816,3.457655,NISQAv2
train_sylhet_2577.wav,3.2494872,3.4283855,4.158146,2.6158624,3.5791466,NISQAv2
train_sylhet_2578.wav,3.0184946,3.051434,4.0381618,2.2002223,3.37374,NISQAv2
train_sylhet_2579.wav,3.1462793,3.4021592,4.281733,2.8539116,3.4569645,NISQAv2
train_sylhet_2580.wav,2.9786735,3.0245283,4.152454,2.547574,3.3565226,NISQAv2
train_sylhet_2581.wav,2.8958611,3.2929826,4.1504073,2.8812468,3.3044987,NISQAv2
train_sylhet_2582.wav,2.9148147,3.1096766,3.318067,2.1747544,3.3184903,NISQAv2
train_sylhet_2583.wav,3.0415184,3.2975156,3.4258776,2.2237175,3.4425073,NISQAv2
train_sylhet_2584.wav,3.4436066,3.7878308,4.3083167,2.960035,3.7685816,NISQAv2
train_sylhet_2585.wav,3.3527184,3.7132757,4.222238,2.776105,3.7226343,NISQAv2
train_sylhet_2586.wav,2.9981697,3.3131008,3.7257693,2.1604383,3.495601,NISQAv2
train_sylhet_2587.wav,2.8080933,3.5184522,3.7619035,2.4188318,3.5185063,NISQAv2
train_sylhet_2588.wav,2.9191105,2.942819,3.7680974,2.3669965,3.351527,NISQAv2
train_sylhet_2589.wav,2.9156303,3.1374226,3.8172288,2.3017302,3.3766332,NISQAv2
train_sylhet_2590.wav,3.073645,3.2176042,4.0492363,2.4892778,3.5691035,NISQAv2
train_sylhet_2591.wav,2.9043481,3.3319283,3.5304754,2.3576279,3.428733,NISQAv2
train_sylhet_2592.wav,2.9849737,3.3364105,4.1758375,2.5206554,3.3845718,NISQAv2
train_sylhet_2593.wav,2.6122084,3.12486,2.6349907,1.9894003,3.2904599,NISQAv2
train_sylhet_2594.wav,2.763795,3.3048377,3.616207,2.1763425,3.3221872,NISQAv2
train_sylhet_2595.wav,2.4256694,3.3570602,2.396568,2.0427563,3.336251,NISQAv2
train_sylhet_2596.wav,2.182771,3.4805052,2.6548336,1.8906376,3.1634696,NISQAv2
train_sylhet_2597.wav,2.842777,3.2723856,3.4022653,2.416637,3.3413212,NISQAv2
train_sylhet_2598.wav,2.6437283,2.9070077,3.8219867,2.575131,3.305502,NISQAv2
train_sylhet_2599.wav,3.002525,3.4483645,4.095758,2.6590922,3.479515,NISQAv2
train_sylhet_2600.wav,3.0585706,3.1125026,3.8786838,2.5594637,3.5613623,NISQAv2
train_sylhet_2601.wav,2.99006,2.9629705,3.2153518,2.2672465,3.4804265,NISQAv2
train_sylhet_2602.wav,3.3333666,3.5410812,4.1568294,3.15052,3.5018768,NISQAv2
train_sylhet_2603.wav,3.2287447,3.3717835,4.0830646,2.51284,3.4930878,NISQAv2
train_sylhet_2604.wav,3.1115038,3.3606925,3.984857,2.5492072,3.4140868,NISQAv2
train_sylhet_2605.wav,3.4158585,3.5301833,4.1078134,2.7285213,3.5234683,NISQAv2
train_sylhet_2606.wav,2.9702582,3.4220963,3.9486506,2.591347,3.1094258,NISQAv2
train_sylhet_2607.wav,3.181849,3.5703382,4.128173,2.9340563,3.350451,NISQAv2
train_sylhet_2608.wav,3.4308968,3.5785906,4.168168,3.1847079,3.7421875,NISQAv2
train_sylhet_2609.wav,3.4483893,3.7483473,4.0458903,2.8519862,3.642294,NISQAv2
train_sylhet_2610.wav,3.1549904,3.3693073,3.925703,2.4618528,3.4424198,NISQAv2
train_sylhet_2611.wav,3.2335808,3.4511063,4.0721016,2.6441274,3.5265877,NISQAv2
train_sylhet_2612.wav,3.220205,3.3052628,4.0231996,2.7567892,3.469801,NISQAv2
train_sylhet_2613.wav,3.288929,3.4874306,4.1630874,2.9022648,3.4522822,NISQAv2
train_sylhet_2614.wav,2.993282,2.8664954,3.9142923,2.5438647,3.3034317,NISQAv2
train_sylhet_2615.wav,3.0313797,2.9660857,3.7970781,2.4224641,3.3442576,NISQAv2
train_sylhet_2616.wav,3.1726525,3.084199,4.098719,2.6993327,3.4654157,NISQAv2
train_sylhet_2617.wav,3.3628557,3.3823137,3.95304,2.6087868,3.5510926,NISQAv2
train_sylhet_2618.wav,3.092752,3.0737648,3.8473382,2.6007454,3.5466146,NISQAv2
train_sylhet_2619.wav,3.1655998,3.5629776,4.047787,2.7428782,3.4032943,NISQAv2
train_sylhet_2620.wav,3.089921,3.2385776,4.013554,2.466916,3.3913066,NISQAv2
train_sylhet_2621.wav,2.982559,3.2417035,3.8677797,2.5266168,3.3554506,NISQAv2
train_sylhet_2622.wav,3.1095028,3.4397197,3.9718473,2.6382062,3.4478176,NISQAv2
train_sylhet_2623.wav,3.122749,3.5340996,3.9967678,2.7864974,3.3187206,NISQAv2
train_sylhet_2624.wav,2.9973514,3.0559242,3.927611,2.615395,3.2489634,NISQAv2
train_sylhet_2625.wav,3.3377767,3.6404793,4.0897484,2.7933753,3.5430524,NISQAv2
train_sylhet_2626.wav,3.1544726,3.547558,3.8362699,2.5554907,3.293362,NISQAv2
train_sylhet_2627.wav,3.2750952,3.4455814,3.9510002,2.5405056,3.4835112,NISQAv2
train_sylhet_2628.wav,3.0825276,3.393696,3.9631245,2.421766,3.3844411,NISQAv2
train_sylhet_2629.wav,3.2870228,3.2780972,4.0654545,2.748449,3.5125818,NISQAv2
train_sylhet_2630.wav,2.8817692,2.3371844,4.1191363,2.7885969,3.3604333,NISQAv2
train_sylhet_2631.wav,2.8722157,2.3956006,4.1211843,2.3462157,3.2975132,NISQAv2
train_sylhet_2632.wav,2.755814,3.2505286,3.7627075,2.2353992,3.2405891,NISQAv2
train_sylhet_2633.wav,2.7203364,2.4341447,3.6333997,2.2020783,3.1689296,NISQAv2
train_sylhet_2634.wav,2.6347928,3.0429506,3.5228348,2.4085681,3.2373707,NISQAv2
train_sylhet_2635.wav,2.9834766,2.726191,4.1922026,2.4474034,3.5031872,NISQAv2
train_sylhet_2636.wav,3.1127155,3.3673103,4.0112324,2.520006,3.3655403,NISQAv2
train_sylhet_2637.wav,3.1228416,3.4803586,4.172345,2.7049408,3.1956584,NISQAv2
train_sylhet_2638.wav,2.7841177,2.5874827,3.9624803,2.2589245,3.15863,NISQAv2
train_sylhet_2639.wav,2.6734576,3.05271,3.5859928,2.164224,3.1793897,NISQAv2
train_sylhet_2640.wav,2.8298037,2.5209098,4.0743904,2.3288434,3.2732923,NISQAv2
train_sylhet_2641.wav,2.8357248,2.379674,3.9957917,2.2849526,3.2053058,NISQAv2
train_sylhet_2642.wav,3.1376045,3.5793052,4.1488223,3.133563,3.104463,NISQAv2
train_sylhet_2643.wav,2.9350348,3.1754005,3.906748,2.5630805,3.074244,NISQAv2
train_sylhet_2644.wav,1.1758192,1.4487518,2.806073,1.9162334,2.0461466,NISQAv2
train_sylhet_2645.wav,1.4123495,1.4363279,2.7479136,1.9162341,1.9529488,NISQAv2
train_sylhet_2646.wav,1.2093402,1.4280403,2.5568721,2.433209,2.0746176,NISQAv2
train_sylhet_2647.wav,1.0320748,1.4439589,2.6576297,1.9765028,1.977611,NISQAv2
train_sylhet_2648.wav,1.4575145,1.4330204,2.4410663,2.160676,2.1957462,NISQAv2
train_sylhet_2649.wav,1.1812658,1.3455728,2.6147447,1.7872223,1.9444447,NISQAv2
train_sylhet_2650.wav,1.1370382,1.37516,2.5094907,1.7841508,1.9539396,NISQAv2
train_sylhet_2651.wav,0.9883158,1.417051,2.9091763,1.957476,1.8646905,NISQAv2
train_sylhet_2652.wav,1.2242831,1.4140215,2.7139585,1.9756743,1.9248583,NISQAv2
train_sylhet_2653.wav,1.2291251,1.5253379,3.119751,2.356058,2.0473053,NISQAv2
train_sylhet_2654.wav,1.2575665,1.3870554,2.7370346,1.8001021,2.044863,NISQAv2
train_sylhet_2655.wav,1.2417579,1.4506543,2.3298116,1.823434,2.0994813,NISQAv2
train_sylhet_2656.wav,1.5238701,1.5508647,2.82476,1.8364588,2.157413,NISQAv2
train_sylhet_2657.wav,1.1813463,1.4147325,2.567403,1.917028,2.0319424,NISQAv2
train_sylhet_2658.wav,1.0570476,1.4830947,2.5180244,2.0313416,1.9541742,NISQAv2
train_sylhet_2659.wav,1.0531994,1.3208132,2.3204284,1.7427163,1.887409,NISQAv2
train_sylhet_2660.wav,1.1149929,1.3538768,2.437284,1.7121683,1.9257565,NISQAv2
train_sylhet_2661.wav,1.1151172,1.3203945,2.573773,1.836054,1.9084145,NISQAv2
train_sylhet_2662.wav,1.0652817,1.3310541,2.1761303,2.0113223,2.0074782,NISQAv2
train_sylhet_2663.wav,1.105659,1.3373402,2.4121954,1.5822272,1.9522135,NISQAv2
train_sylhet_2664.wav,1.1308945,1.4009091,2.4877832,1.9903846,2.0388613,NISQAv2
train_sylhet_2665.wav,1.1072401,1.4111177,2.3304267,1.9212978,1.8913434,NISQAv2
train_sylhet_2666.wav,1.2532669,1.4166316,2.645681,2.0923898,2.1134331,NISQAv2
train_sylhet_2667.wav,1.3601156,1.5087966,3.053076,2.0292962,2.1200569,NISQAv2
train_sylhet_2668.wav,1.6799767,1.6037064,3.5383155,2.8573897,2.293065,NISQAv2
train_sylhet_2669.wav,1.2441117,1.4627326,2.5070617,1.9368006,2.039479,NISQAv2
train_sylhet_2670.wav,1.4452876,1.4635475,2.681568,2.5016866,2.2283764,NISQAv2
train_sylhet_2671.wav,1.0130163,1.3757225,2.5893917,2.1074855,1.8944411,NISQAv2
train_sylhet_2672.wav,1.0445344,1.4246768,2.680458,1.9855926,1.898829,NISQAv2
train_sylhet_2673.wav,1.26502,1.4460104,2.9753757,1.8272839,1.9191658,NISQAv2
train_sylhet_2674.wav,1.3267981,1.4845186,2.6822515,2.1744134,2.0641537,NISQAv2
train_sylhet_2675.wav,1.2182423,1.4295202,2.5483935,2.141914,2.0711074,NISQAv2
train_sylhet_2676.wav,1.1493356,1.4289036,2.271625,2.166784,2.0718198,NISQAv2
train_sylhet_2677.wav,1.274999,1.4871413,2.5293553,2.169176,2.0583825,NISQAv2
train_sylhet_2678.wav,1.1928217,1.450442,2.6666446,2.1515236,1.9936842,NISQAv2
train_sylhet_2679.wav,1.2843893,1.4509679,2.6071928,2.2024696,1.9869761,NISQAv2
train_sylhet_2680.wav,1.2856113,1.5059086,2.3570292,2.1039112,2.1141827,NISQAv2
train_sylhet_2681.wav,1.3171123,1.5005988,2.8380625,2.4385607,2.1962264,NISQAv2
train_sylhet_2682.wav,1.1596956,1.4959339,2.5112717,2.278825,2.073996,NISQAv2
train_sylhet_2683.wav,1.2721606,1.5641291,2.9864297,2.2244787,2.047442,NISQAv2
train_sylhet_2684.wav,1.1722543,1.4279976,2.5487497,2.1072516,2.0034387,NISQAv2
train_sylhet_2685.wav,1.1685935,1.3613445,2.338073,2.1461935,1.9851329,NISQAv2
train_sylhet_2686.wav,1.2803433,1.4681121,2.7640998,2.0560243,1.9085957,NISQAv2
train_sylhet_2687.wav,1.0543236,1.4009335,2.522779,1.9209808,1.8399366,NISQAv2
train_sylhet_2688.wav,1.0257043,1.349367,2.1289668,1.9497418,1.8425847,NISQAv2
train_sylhet_2689.wav,1.2952317,1.5120864,2.822974,2.3742964,2.0833037,NISQAv2
train_sylhet_2690.wav,1.1750826,1.3578632,2.4601803,1.7116235,1.9392065,NISQAv2
train_sylhet_2691.wav,1.0620475,1.3184594,2.2544322,1.8028922,1.8214046,NISQAv2
train_sylhet_2692.wav,1.1682242,1.3647691,2.3604727,1.9331636,1.970307,NISQAv2
train_sylhet_2693.wav,1.2000856,1.4585989,2.9812052,2.2244906,1.8983729,NISQAv2
train_sylhet_2694.wav,1.0074921,1.2955076,2.5831714,2.0399833,1.9017968,NISQAv2
train_sylhet_2695.wav,3.9563007,3.6592808,4.2473493,3.9981513,4.2653136,NISQAv2
train_sylhet_2696.wav,4.0194836,3.926774,4.2827725,3.6385405,4.0655575,NISQAv2
train_sylhet_2697.wav,3.3951561,3.8099844,3.5476818,3.0881734,3.5538418,NISQAv2
train_sylhet_2698.wav,4.320587,3.8951294,4.369125,3.9389255,4.2124896,NISQAv2
train_sylhet_2699.wav,3.586911,3.1556304,4.0372953,3.4883704,4.010593,NISQAv2
train_sylhet_2700.wav,2.518961,1.9591427,4.1972547,2.9454255,3.3728516,NISQAv2
train_sylhet_2701.wav,3.070289,2.6655154,4.0275073,3.5590432,4.0743284,NISQAv2
train_sylhet_2702.wav,3.4790626,3.01035,4.264243,3.4468791,3.9513729,NISQAv2
train_sylhet_2703.wav,4.307134,3.634161,4.533683,4.1116476,4.394888,NISQAv2
train_sylhet_2704.wav,3.6538017,2.7508128,4.4398556,3.7998843,4.137263,NISQAv2
train_sylhet_2705.wav,3.7909424,2.7850819,4.5465436,4.0610433,4.269682,NISQAv2
train_sylhet_2706.wav,4.043264,3.2250004,4.560689,4.019367,4.2432275,NISQAv2
train_sylhet_2707.wav,3.9005363,3.2462118,4.4031734,3.839149,4.287021,NISQAv2
train_sylhet_2708.wav,3.890373,3.0075815,4.3553953,3.9108477,4.205193,NISQAv2
train_sylhet_2709.wav,4.277037,3.483097,4.540192,4.217892,4.3925395,NISQAv2
train_sylhet_2710.wav,3.759278,2.873106,4.2024055,3.8272767,4.1303496,NISQAv2
train_sylhet_2711.wav,4.206481,3.3448317,4.4970427,4.076415,4.281323,NISQAv2
train_sylhet_2712.wav,4.206746,3.5615892,4.546428,4.3315105,4.355991,NISQAv2
train_sylhet_2713.wav,4.426098,3.9330006,4.6706314,4.283744,4.4403386,NISQAv2
train_sylhet_2714.wav,4.135713,3.6288843,4.4139605,3.9757874,4.2373133,NISQAv2
train_sylhet_2715.wav,4.0528274,3.5669224,4.3704686,3.9352067,4.008346,NISQAv2
train_sylhet_2716.wav,4.2180676,3.8607278,4.48529,4.181498,4.161089,NISQAv2
train_sylhet_2717.wav,4.2587495,3.9455676,4.421218,3.9921436,4.264134,NISQAv2
train_sylhet_2718.wav,4.259239,3.9239511,4.520228,4.22625,4.289329,NISQAv2
train_sylhet_2719.wav,4.29199,4.124609,4.6064315,4.0447383,4.291344,NISQAv2
train_sylhet_2720.wav,4.2733436,3.9297233,4.473966,4.1368513,4.290521,NISQAv2
train_sylhet_2721.wav,4.1602855,3.8374066,4.447435,3.9716132,4.2634754,NISQAv2
train_sylhet_2722.wav,4.3199825,4.010372,4.520687,4.159559,4.3194494,NISQAv2
train_sylhet_2723.wav,4.082114,3.197594,4.474905,3.9290087,4.12433,NISQAv2
train_sylhet_2724.wav,4.419079,3.947557,4.5554976,4.1090956,4.3138394,NISQAv2
train_sylhet_2725.wav,4.0636306,3.604968,4.3084173,3.8862371,4.156533,NISQAv2
train_sylhet_2726.wav,3.810191,3.4196553,4.125795,3.705316,3.9952505,NISQAv2
train_sylhet_2727.wav,3.7710905,3.066783,4.2028213,3.9272525,4.0400305,NISQAv2
train_sylhet_2728.wav,3.767719,3.4694571,4.2582536,3.6297576,4.024866,NISQAv2
train_sylhet_2729.wav,3.870797,3.1319718,4.223845,3.8181534,4.105216,NISQAv2
train_sylhet_2730.wav,3.6827898,3.6128378,3.9834943,3.5177944,3.6888282,NISQAv2
train_sylhet_2731.wav,2.09578,2.2312772,3.6902666,2.0918934,2.3911545,NISQAv2
train_sylhet_2732.wav,2.2293427,2.1756527,3.6012232,2.530597,2.9250681,NISQAv2
train_sylhet_2733.wav,2.4899092,2.277636,3.4405675,2.4513297,3.2675807,NISQAv2
train_sylhet_2734.wav,3.0443666,2.3796248,4.075744,3.1991916,3.8068368,NISQAv2
train_sylhet_2735.wav,3.3151355,2.6961255,4.1524997,3.3640769,3.8371499,NISQAv2
train_sylhet_2736.wav,2.9211109,2.4126616,3.7933474,2.7122946,3.6097596,NISQAv2
train_sylhet_2737.wav,2.835765,2.4273508,3.880906,2.7844276,3.4849036,NISQAv2
train_sylhet_2738.wav,3.0299234,2.53711,3.8804622,2.8163607,3.676305,NISQAv2
train_sylhet_2739.wav,2.8586748,2.623433,3.745598,2.7202487,3.5282652,NISQAv2
train_sylhet_2740.wav,2.831277,2.370859,3.9023235,2.755076,3.5120423,NISQAv2
train_sylhet_2741.wav,3.2210689,2.6289153,4.104469,3.3025532,3.7746165,NISQAv2
train_sylhet_2742.wav,3.1250799,2.4545562,4.0576797,3.3915665,3.6983755,NISQAv2
train_sylhet_2743.wav,3.1248207,2.3479426,4.1848383,3.2603447,3.8573327,NISQAv2
train_sylhet_2744.wav,3.0326433,2.4881485,3.892511,2.9460332,3.6954935,NISQAv2
train_sylhet_2745.wav,3.060494,2.5035582,4.167189,3.155909,3.7253516,NISQAv2
train_sylhet_2746.wav,2.8710246,2.3869312,3.6608624,2.7883663,3.5925233,NISQAv2
train_sylhet_2747.wav,3.2763088,2.5519996,4.0528717,3.3122907,3.8408515,NISQAv2
train_sylhet_2748.wav,3.1119878,2.4800193,4.0525155,3.1692705,3.7186031,NISQAv2
train_sylhet_2749.wav,3.2422826,2.686329,4.105927,3.1133075,3.795632,NISQAv2
train_sylhet_2750.wav,2.8892958,2.190231,3.9042785,2.9067755,3.5333219,NISQAv2
train_sylhet_2751.wav,2.9872425,2.0065942,4.1968627,3.4200945,3.6754773,NISQAv2
train_sylhet_2752.wav,2.5517907,2.0708704,3.7107844,2.5886934,3.3434038,NISQAv2
train_sylhet_2753.wav,2.7061398,2.2908618,4.046566,2.9720953,3.4634347,NISQAv2
train_sylhet_2754.wav,2.4789338,1.9922465,3.5737004,2.6889791,3.3474326,NISQAv2
train_sylhet_2755.wav,2.8239634,2.3403761,3.8805835,2.8176918,3.5191858,NISQAv2
train_sylhet_2756.wav,2.879559,2.3623824,3.9586253,2.7625396,3.5801575,NISQAv2
train_sylhet_2757.wav,2.252539,2.204063,2.8338344,2.0927205,3.222723,NISQAv2
train_sylhet_2758.wav,2.7058506,2.265687,3.6187036,2.6765034,3.4348383,NISQAv2
train_sylhet_2759.wav,2.4014688,2.3916187,2.951755,2.3080432,3.2537222,NISQAv2
train_sylhet_2760.wav,2.9751637,2.5681567,4.022928,3.0061138,3.5877175,NISQAv2
train_sylhet_2761.wav,2.546425,2.4340332,2.9672837,2.486936,3.3966644,NISQAv2
train_sylhet_2762.wav,2.7984352,2.3741992,3.7796714,2.7138994,3.448949,NISQAv2
train_sylhet_2763.wav,3.0132666,2.3701575,3.9593716,3.0605702,3.6675148,NISQAv2
train_sylhet_2764.wav,3.1019118,2.3699067,4.0856333,3.2316144,3.6918468,NISQAv2
train_sylhet_2765.wav,2.8960502,2.489692,4.056822,2.8965774,3.6223826,NISQAv2
train_sylhet_2766.wav,2.994611,2.5346532,4.0557575,3.0516162,3.5369174,NISQAv2
train_sylhet_2767.wav,2.6127512,2.355568,3.7458854,2.5837116,3.4893494,NISQAv2
train_sylhet_2768.wav,2.799836,2.3234546,3.7345665,2.5844243,3.4702287,NISQAv2
train_sylhet_2769.wav,0.8278634,1.351908,2.4337552,1.8596519,1.8174284,NISQAv2
train_sylhet_2770.wav,1.073624,1.4071752,2.3357673,1.9065495,1.9678756,NISQAv2
train_sylhet_2771.wav,0.9058906,1.3267666,2.192522,1.6183836,1.8320224,NISQAv2
train_sylhet_2772.wav,0.8968621,1.3139031,2.2762027,1.8605456,1.9396572,NISQAv2
train_sylhet_2773.wav,0.7434881,1.3359386,2.4619646,1.6790646,1.6822315,NISQAv2
train_sylhet_2774.wav,0.95167357,1.3073161,2.4741943,1.8638481,1.7994618,NISQAv2
train_sylhet_2775.wav,1.0027736,1.3505325,2.1700923,1.7592322,1.8715363,NISQAv2
train_sylhet_2776.wav,0.975725,1.3714472,2.585892,1.8907679,1.8857024,NISQAv2
train_sylhet_2777.wav,0.9417893,1.3735956,2.74207,2.008787,1.82577,NISQAv2
train_sylhet_2778.wav,0.85536426,1.3678434,2.228579,1.6890972,1.7722373,NISQAv2
train_sylhet_2779.wav,0.8194528,1.319375,2.3518295,1.8313442,1.7138104,NISQAv2
train_sylhet_2780.wav,1.0323471,1.434542,2.7350495,2.0614347,1.9673392,NISQAv2
train_sylhet_2781.wav,0.93669593,1.3415773,2.5274248,1.9662591,1.8631717,NISQAv2
train_sylhet_2782.wav,0.9497246,1.3873868,2.286112,2.006088,1.8963336,NISQAv2
train_sylhet_2783.wav,0.9547699,1.4187033,2.6261725,2.111195,1.9368789,NISQAv2
train_sylhet_2784.wav,0.99420714,1.355414,2.5198724,2.0622241,1.9457798,NISQAv2
train_sylhet_2785.wav,0.8612097,1.3314182,2.4976494,1.9922663,1.7410517,NISQAv2
train_sylhet_2786.wav,0.9632199,1.297382,2.5115738,1.9125918,1.8116221,NISQAv2
train_sylhet_2787.wav,0.9497544,1.3947052,2.4951148,1.9705373,1.8872237,NISQAv2
train_sylhet_2788.wav,0.9381266,1.4077348,2.29367,1.9410387,1.7716371,NISQAv2
train_sylhet_2789.wav,1.0023118,1.3922724,2.4433095,1.9751654,1.9099833,NISQAv2
train_sylhet_2790.wav,0.9167754,1.3893228,2.1508033,1.6876281,1.9569666,NISQAv2
train_sylhet_2791.wav,0.9884785,1.3771427,2.3266323,1.8206152,1.9033338,NISQAv2
train_sylhet_2792.wav,1.1666428,1.3974503,2.5931382,2.0109775,2.1017025,NISQAv2
train_sylhet_2793.wav,1.1284783,1.3653512,2.4953222,1.810019,1.9443527,NISQAv2
train_sylhet_2794.wav,1.0857059,1.351741,2.4586859,1.9067476,1.9539534,NISQAv2
train_sylhet_2795.wav,1.0745559,1.3669612,2.2757938,1.7059075,1.9407333,NISQAv2
train_sylhet_2796.wav,1.0661448,1.3726466,2.462299,1.770524,1.941273,NISQAv2
train_sylhet_2797.wav,1.0590539,1.3478965,2.4885967,1.7978042,1.901586,NISQAv2
train_sylhet_2798.wav,0.93655926,1.4025497,2.6148934,1.9741142,1.928605,NISQAv2
train_sylhet_2799.wav,1.0233238,1.4558783,2.6409774,2.179732,1.9521172,NISQAv2
train_sylhet_2800.wav,1.0636537,1.4115198,2.6288598,2.0208108,1.9967713,NISQAv2
train_sylhet_2801.wav,0.8753915,1.3952303,2.4238656,1.883764,1.8726388,NISQAv2
train_sylhet_2802.wav,0.8396391,1.3806415,2.4260163,1.7413621,1.7914193,NISQAv2
train_sylhet_2803.wav,0.8994788,1.2925225,2.2560937,1.6680068,1.7772182,NISQAv2
train_sylhet_2804.wav,0.935773,1.2679337,2.4645028,1.6526164,1.7654052,NISQAv2
train_sylhet_2805.wav,0.79257476,1.3970468,2.5200987,1.7437289,1.7777823,NISQAv2
train_sylhet_2806.wav,0.82833755,1.4012465,2.2419798,1.9452693,1.8010894,NISQAv2
train_sylhet_2807.wav,1.2647855,1.5246711,2.8166974,1.779651,1.9514003,NISQAv2
train_sylhet_2808.wav,1.1708404,1.5460241,2.9040644,1.7671596,1.9092745,NISQAv2
train_sylhet_2809.wav,1.2805421,1.5087576,2.809922,1.7705411,1.8709264,NISQAv2
train_sylhet_2810.wav,1.0594035,1.2728732,2.3011503,1.6358078,1.7392535,NISQAv2
train_sylhet_2811.wav,1.0243375,1.5568384,2.0374904,1.6580783,1.7481552,NISQAv2
train_sylhet_2812.wav,1.3635694,1.4514657,2.756629,1.7892157,1.9699796,NISQAv2
train_sylhet_2813.wav,1.0394052,1.4960277,2.7061734,1.7207398,1.751411,NISQAv2
train_sylhet_2814.wav,1.2773677,1.3521124,2.223604,1.852419,1.9142165,NISQAv2
train_sylhet_2815.wav,1.3233901,1.4817579,2.681607,1.822383,1.9505194,NISQAv2
train_sylhet_2816.wav,1.2270993,1.4324455,2.4902174,1.6521772,1.9191524,NISQAv2
train_sylhet_2817.wav,1.2730155,1.5260084,2.2171254,1.6767919,2.0359628,NISQAv2
